"","race","sex","lastname","firstname","birthyear","clubcode","club","nation","size","rankingtime","rankingdate","rankingplace","season","relay","age","time_Seconds"
"34","1500 Nage Libre","M","MAHMOUDI","Najemeddine",2002,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:18:17.01","14/05/2017","SARCELLES",2017,0,15,"1097.01"
"35","1500 Nage Libre","M","RICHARD","Christophe",1983,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:16:55.36","25/05/2000","CHALON-SUR-SAГѓвЂќNE",2000,0,17,"1015.36"
"36","1500 Nage Libre","M","RICHARD","Christophe",1983,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:16:30.75","15/07/2001","NANCY",2001,0,18,"990.75"
"37","1500 Nage Libre","F","CAUCHARD","Laure",1983,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:19:56.76","26/03/2004","SARCELLES",2004,0,21,"1196.76"
"38","1500 Nage Libre","M","MINEAU","Boris",1991,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:17:58.27","19/06/2005","PARIS",2005,0,14,"1078.27"
"39","1500 Nage Libre","M","MINEAU","Boris",1991,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:18:24.76","15/04/2006","MENNECY",2006,0,15,"1104.76"
"40","1500 Nage Libre","M","LEMOINE","Thibaut",1991,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:19:17.96","11/02/2006","SAINT-DENIS (La RГѓВ©union)",2006,0,15,"1157.96"
"41","1500 Nage Libre","F","ROUQUET","Gйraldine",1988,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:17:41.17","28/06/2007","SAINT-RAPHAГѓвЂ№L",2007,0,19,"1061.17"
"42","1500 Nage Libre","M","MINEAU","Boris",1991,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:17:19.57","24/07/2007","METZ",2007,0,16,"1039.57"
"43","1500 Nage Libre","F","ROUQUET","Gйraldine",1988,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:18:09.67","22/02/2008","LYON",2008,0,20,"1089.67"
"44","1500 Nage Libre","M","DARIER","Nicolas",1992,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:18:34.17","23/02/2008","LILLE",2008,0,16,"1114.17"
"45","1500 Nage Libre","M","DELOUVEE","Edwin",1995,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:19:14.89","27/03/2009","PARIS",2009,0,14,"1154.89"
"46","1500 Nage Libre","M","TABOGA","Vincent",1995,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:19:02.94","27/03/2009","PARIS",2009,0,14,"1142.94"
"47","1500 Nage Libre","M","TABOGA","Vincent",1995,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:18:34.84","12/02/2010","MASSY",2010,0,15,"1114.84"
"48","1500 Nage Libre","F","DACOMO","Alessandra",1997,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:18:26.83","12/02/2011","NICE",2011,0,14,"1106.83"
"49","1500 Nage Libre","F","LAZHAR","Fatima-Daniela",1995,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:17:53.21","12/02/2011","NICE",2011,0,16,"1073.21"
"50","1500 Nage Libre","M","NOTA","Andrea",1995,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:16:38.20","28/07/2011","NIMES",2011,0,16,"998.2"
"51","1500 Nage Libre","M","VEYSSIERE","Nicolas",1996,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:17:07.18","21/07/2011","METZ",2011,0,15,"1027.18"
"52","1500 Nage Libre","F","LAZHAR","Fatima-Daniela",1995,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:18:01.50","18/02/2012","NICE",2012,0,17,"1081.5"
"53","1500 Nage Libre","F","DACOMO","Alessandra",1997,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:17:58.90","30/06/2012","SARCELLES",2012,0,15,"1078.9"
"54","1500 Nage Libre","M","NOTA","Andrea",1995,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:16:51.48","30/06/2012","SARCELLES",2012,0,17,"1011.48"
"55","1500 Nage Libre","M","JOUANNEAU","Clйment",1998,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:17:53.78","18/07/2012","AMIENS",2012,0,14,"1073.78"
"56","1500 Nage Libre","M","CASTERA","Mathis",1996,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:16:25.31","25/07/2012","AMIENS",2012,0,16,"985.31"
"57","1500 Nage Libre","M","VEYSSIERE","Nicolas",1996,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:16:48.96","25/07/2012","AMIENS",2012,0,16,"1008.96"
"58","1500 Nage Libre","M","JOUANNEAU","Clйment",1998,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:17:55.07","29/06/2013","SARCELLES",2013,0,15,"1075.07"
"59","1500 Nage Libre","M","CASTERA","Mathis",1996,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:16:10.21","14/07/2013","DUNKERQUE",2013,0,17,"970.21"
"60","1500 Nage Libre","M","VEYSSIERE","Nicolas",1996,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:16:47.33","14/07/2013","DUNKERQUE",2013,0,17,"1007.33"
"61","1500 Nage Libre","F","GRESSET","Lucie",1998,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:19:03.01","08/03/2014","SARCELLES",2014,0,16,"1143.01"
"62","1500 Nage Libre","M","CHAFFARD","Clйment",1998,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:17:20.93","07/03/2014","SARCELLES",2014,0,16,"1040.93"
"63","1500 Nage Libre","M","LE PAPE","Gaлl",1998,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:17:48.67","21/03/2014","SARTROUVILLE",2014,0,16,"1068.67"
"64","1500 Nage Libre","M","CASTERA","Mathis",1996,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:15:42.23","11/04/2014","CHARTRES",2014,0,18,"942.23"
"65","1500 Nage Libre","M","GAMARRE","Jarod",2004,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:23:13.64","22/05/2016","SARCELLES",2016,0,12,"1393.64"
"66","1500 Nage Libre","M","DELOUVЙE","Bastian",2002,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:18:41.37","14/05/2017","SARCELLES",2017,0,15,"1121.37"
"67","1500 Nage Libre","M","BAUDOIN","Antoine",1996,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:23:26.71","12/03/2017","SARCELLES",2017,0,21,"1406.71"
"68","1500 Nage Libre","M","MAHMOUDI","Najemeddine",2002,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:18:17.01","14/05/2017","SARCELLES",2017,0,15,"1097.01"
"69","1500 Nage Libre","M","DELOUVÉE","Bastian",2002,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:18:07.61","25/11/2017","BOBIGNY",2018,0,16,"1087.61"
"70","1500 Nage Libre","M","GROSSO","Jason",2003,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:20:19.77","05/11/2017","BEAUMONT-SUR-OISE",2018,0,15,"1219.77"
"71","1500 Nage Libre","M","BEGHDADI","Iliès",2004,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:19:31.03","07/04/2018","VILLIERS-LE-BEL",2018,0,14,"1171.03"
"72","1500 Nage Libre","M","GHOMARI","Ayman",2005,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:26:36.49","27/05/2018","HERBLAY",2018,0,13,"1596.49"
"73","1500 Nage Libre","M","BAUDOIN","Antoine",1996,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:21:51.80","05/11/2017","BEAUMONT-SUR-OISE",2018,0,22,"1311.8"
"74","1500 Nage Libre","M","EL KHARROUBI","Rayan",2004,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:21:54.66","07/04/2018","VILLIERS-LE-BEL",2018,0,14,"1314.66"
"75","1500 Nage Libre","M","GAMARRE","Jarod",2004,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:18:33.80","27/05/2018","HERBLAY",2018,0,14,"1113.8"
"76","1500 Nage Libre","M","LIMA","Raphaël",2005,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:21:59.31","07/04/2018","VILLIERS-LE-BEL",2018,0,13,"1319.31"
"77","1500 Nage Libre","M","TRAN","Alexandre",2004,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:21:19.01","07/04/2018","VILLIERS-LE-BEL",2018,0,14,"1279.01"
"78","1500 Nage Libre","M","MAHMOUDI","Mohammed-Firas",2004,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:19:02.91","07/04/2018","VILLIERS-LE-BEL",2018,0,14,"1142.91"
"79","1500 Nage Libre","M","SEVIL","Evan",2007,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:26:58.31","07/04/2019","HERBLAY",2019,0,12,"1618.31"
"80","1500 Nage Libre","M","KREYDER","Adam",2007,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:26:27.13","16/03/2019","BEAUMONT-SUR-OISE",2019,0,12,"1587.13"
"81","1500 Nage Libre","M","LEMARCHAND","Antoine",2006,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:26:35.19","07/04/2019","HERBLAY",2019,0,13,"1595.19"
"82","1500 Nage Libre","M","PECAUD","Antonin",2005,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:25:57.51","16/03/2019","BEAUMONT-SUR-OISE",2019,0,14,"1557.51"
"83","1500 Nage Libre","M","RICHERAND","Victorien",2006,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:22:04.33","16/03/2019","BEAUMONT-SUR-OISE",2019,0,13,"1324.33"
"84","1500 Nage Libre","M","TINJUS","Erwan",2007,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:30:36.58","16/03/2019","BEAUMONT-SUR-OISE",2019,0,12,"1836.58"
"85","1500 Nage Libre","M","TABERNERO-EUDIER","Théo",2007,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:27:18.28","16/03/2019","BEAUMONT-SUR-OISE",2019,0,12,"1638.28"
"86","1500 Nage Libre","M","BENSOLTANE","Samy",2007,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:24:09.48","16/03/2019","BEAUMONT-SUR-OISE",2019,0,12,"1449.48"
"87","1500 Nage Libre","M","TRAN","Adrien",2007,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:23:59.69","16/03/2019","BEAUMONT-SUR-OISE",2019,0,12,"1439.69"
"88","1500 Nage Libre","M","KARBOWSKI","Thomas",2007,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:27:09.49","16/03/2019","BEAUMONT-SUR-OISE",2019,0,12,"1629.49"
"89","1500 Nage Libre","M","DAELS","Mael",2007,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:23:23.48","16/03/2019","BEAUMONT-SUR-OISE",2019,0,12,"1403.48"
"90","1500 Nage Libre","M","LIMA","Raphaël",2005,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:21:05.91","16/03/2019","BEAUMONT-SUR-OISE",2019,0,14,"1265.91"
"91","1500 Nage Libre","M","SYLVAIN","Grégoire",2006,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:31:17.99","07/04/2019","HERBLAY",2019,0,13,"1877.99"
"92","1500 Nage Libre","M","BEN BELLA","Hakim",2006,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:23:55.38","16/03/2019","BEAUMONT-SUR-OISE",2019,0,13,"1435.38"
"93","1500 Nage Libre","M","EL KABBAJ","Anas",2006,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:20:13.00","16/03/2019","BEAUMONT-SUR-OISE",2019,0,13,"1213"
"94","1500 Nage Libre","M","BEGHDADI","Rayane",2006,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:24:11.06","16/03/2019","BEAUMONT-SUR-OISE",2019,0,13,"1451.06"
"95","1500 Nage Libre","M","GINDRE","Paul",2007,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:25:01.18","16/03/2019","BEAUMONT-SUR-OISE",2019,0,12,"1501.18"
"96","1500 Nage Libre","M","CASBAS","Simon",2007,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:25:03.73","16/03/2019","BEAUMONT-SUR-OISE",2019,0,12,"1503.73"
"97","1500 Nage Libre","M","BERTRANDIAS","Timothé",2007,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:23:26.70","16/03/2019","BEAUMONT-SUR-OISE",2019,0,12,"1406.7"
"98","1500 Nage Libre","M","JOURDAIN","Théodara",2005,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:21:21.05","07/04/2019","HERBLAY",2019,0,14,"1281.05"
"99","1500 Nage Libre","M","GAMARRE","Jarod",2004,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:18:05.88","25/11/2018","SARCELLES",2019,0,15,"1085.88"
"100","1500 Nage Libre","M","PLESSIS","Baptiste",2006,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:24:40.99","16/03/2019","BEAUMONT-SUR-OISE",2019,0,13,"1480.99"
"101","1500 Nage Libre","M","STEINHAUSER-SIEGWALD","Carl",2005,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:21:05.21","16/03/2019","BEAUMONT-SUR-OISE",2019,0,14,"1265.21"
"102","1500 Nage Libre","M","BEN BELLA","Ziad",2006,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:22:48.95","16/03/2019","BEAUMONT-SUR-OISE",2019,0,13,"1368.95"
"103","1500 Nage Libre","M","DELOUVÉE","Bastian",2002,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:17:46.09","25/11/2018","SARCELLES",2019,0,17,"1066.09"
"104","1500 Nage Libre","M","LIMA","Célestin",2007,11309500383,"CERGY PONTOISE NATATION","FRA",25,"00:23:48.16","16/03/2019","BEAUMONT-SUR-OISE",2019,0,12,"1428.16"
"105","1500 Nage Libre","M","DELOUVÉE","Bastian",2002,11309500383,"CERGY PONTOISE NATATION","FRA",50,"00:18:12.41","04/03/2018","COLOMBES",2018,0,16,"1092.41"
"106","1500 Nage Libre","M","BEGHDADI","Iliès",2004,11309500383,"CERGY PONTOISE NATATION","FRA",50,"00:20:38.09","23/06/2018","VILLEJUIF",2018,0,14,"1238.09"
"107","1500 Nage Libre","M","GAMARRE","Jarod",2004,11309500383,"CERGY PONTOISE NATATION","FRA",50,"00:19:14.20","23/06/2018","VILLEJUIF",2018,0,14,"1154.2"
"108","1500 Nage Libre","M","MAHMOUDI","Najemeddine",2002,11309500383,"CERGY PONTOISE NATATION","FRA",50,"00:18:23.24","04/02/2018","SARCELLES",2018,0,16,"1103.24"
"109","1500 Nage Libre","M","DELOUVÉE","Bastian",2002,11309500383,"CERGY PONTOISE NATATION","FRA",50,"00:18:09.08","03/02/2019","SARCELLES",2019,0,17,"1089.08"
"110","1500 Nage Libre","M","GAMARRE","Jarod",2004,11309500383,"CERGY PONTOISE NATATION","FRA",50,"00:17:47.45","22/02/2019","COURBEVOIE",2019,0,15,"1067.45"
